text,class
"strony zastrzegają jednocześnie, że wynikająca z obmiaru powykonawczego zmiana powierzchni użytkowej Lokalu (w stosunku do podanej w § 2 pkt 7 niniejszego aktu) w granicach do plus-minus 2% nie wpływa na stan rozliczeń między stronami",KLAUZULA_ABUZYWNA
"§ U. W sprawach nieuregulowanych niniejszą umową stosuje się obowiązujące przepisy prawa w tym Kodeksu Cywilnego. § 15. Umowa sporządzona jest w dwóch jednobrzmiących egzemplarzach, po jednej dla każdej",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Podmiot prowadzący sklep zastrzega sobie prawo zmiany regulaminu. Wszelkie zmiany wchodzą w życie z chwilą ich opublikowania na stronie sklepu internetowego i nie dotyczą zamówień złożonych i umów zawartych przed dniem wejścia w życie tych zmian.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Umowa została zawarta na czas oznaczony do dnia ..//20.r. z klauzulą wyłączności co oznacza, że ZLECENIODAWCA w okresie wyłączności zobowiązuje się do korzystania jedynie z usług pośrednictwa ZLECENIOBIORCY z pominięciem innych podmiotów oraz że powstrzyma się również od samodzielnego – poza ZLECENIOBIORCĄ dokonywania czynności zmierzających do zawarcia umowy oczekiwanej. Po upływie powyższego terminu umowa ulega przedłużeniu na czas nieoznaczony bez zastrzeżeń wyłączności, chyba że strony postanowią inaczej.",KLAUZULA_ABUZYWNA
"Opłaty są płatne z góry. 13.Opłata za Usługę Dodatkową będzie płatna poczynając od trzeciego Okresu rozliczeniowego, pomimo iż Usługa Dodatkowa obowiązuje od momentu zawarcia Umowy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Strony ustalają, że w przypadku rozwiązania umowy przed terminem ukończenia studiów bez względu na przyczynę i nieprzystąpienie do egzaminu dyplomowego Student korzystający z bonifikaty określonej w załączniku nr 2 do niniejszej umowy zobowiązany jest do wyrównania opłat czesnego do pełnej wysokości za pierwszy rok tj. zł. W przypadku rozwiązania umowy z przyczyn leżących po stronie Szkoły, jest ona zobowiązana do rekompensaty na rzecz Studenta w wysokości opłat czesnego do pełnej wysokości za pierwszy rok) tj. zł.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"﻿UMOWA KREDYTU KONSUMPCYJNEGO GOTÓWKOWEGO nr . zwana dalej Umową, sporządzona w dniu .",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Wynagrodzenie wynosi , powiększone o podatek VAT",KLAUZULA_ABUZYWNA
Przelew wewnętrzny na rachunek w Banku: 0 zł 0 zł 0 zł,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"b) odsetki podwyższone za opóźnienie, c) zaległe odsetki umowne,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
LoanMe zastrzega sobie możliwość dokonywania zmian w postanowieniach niniejszego Regulaminu,KLAUZULA_ABUZYWNA
"a) niekorzystnych warunków pogodowych (deszcz, śnieg, oblodzenia itd.) uniemożliwiających wykonywanie prac wysokościowych,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
-demontaż grzejników; -montaż dodatkowych grzejników lub powiększenie istniejących oraz wymiana grzejników dotychczasowych;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Odpłatność za catering określona jest w cenniku dostępnym na stronie internetowej www.pozytywka.edu.pl/zlobek. 6.Rodzice/Opiekunowie Prawni osobiście zgłaszają chęć korzystania z posiłków.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
udzieli Deweloperowi pełnomocnictwa do określenia sposobu zarządzania nieruchomością wspólną a także do decydowania o rodzaju i rozmiarze inwestycji oraz sposobie zagospodarowania nieruchomości,KLAUZULA_ABUZYWNA
"2.Zakład na wniosek Odbiorcy dokonuje sprawdzenia prawidłowości działania wodomierza. 3.W przypadku, gdy sprawdzenie prawidłowości działania nie potwierdza zgłoszonej przez Odbiorcę niesprawności wodomierza, pokrywa on koszty sprawdzenia.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Opłata instalacyjna/aktywacyjna jest jednorazowa i wynosi.zł.brutto Opłata instalacyjna/aktywacyjna opłacona jest w dniu podpisania umowy. Osprzęt jest własnością Operatora.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
W okresie obowiązywania umowy Pożyczkodawca zastrzega sobie prawo do zmiany Tabeli opłat i prowizji w przypadku zmiany obowiązujących przepisów prawa lub w związku ze zmianą ponoszonych kosztów przez Pożyczkodawcę np. w skutek zmiany cennika usług oferowanych przez Pocztę Polską,KLAUZULA_ABUZYWNA
Koszty związane z obligatoryjnym abonamentem · ponosi Sprzedawca .,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"c)język angielski; d)innych, oferowanych przez Żłobek na podstawie odrębnych uzgodnień z rodzicami;",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Przybycie do parku po terminie rezerwacji powoduje unieważnienie biletu,KLAUZULA_ABUZYWNA
Termin rozpoczęcia prac budowalnych przy tym zadaniu inwestycyjnym nie został jeszcze określony. -—. Projekt zagospodarowania terenu stanowi załącznik do niniejszej umowy deweloperskiej. — § 5.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Odstąpienie od Umowy zawartej na odległość 4. W przypadku zawarcia Umowy na odległość lub poza lokalem przedsiębiorstwa Banku, Kredytobiorca ma prawo do odstąpienia od Umowy na zasadach określonych powyżej. § 11.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
W przypadku odstąpienia z przyczyn leżących po stronie Zamawiającego uiszczona zaliczka nie podlega zwrotowi.,KLAUZULA_ABUZYWNA
"d)wynik czynności sprawdzających oraz ustaloną ostateczną ocenę, e)podpisy Nauczycieli, którzy przeprowadzili czynności sprawdzające.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Oświadczenie w przedmiocie zgody/braku zgody na przetwarzanie danych osobowych ze wskazaniem zakresu i celu przetwarzania danych stanowi załącznik,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Umowa została zawarta na czas nieoznaczony, począwszy od dnia wskazanego w Załączniku nr 1, a Stronom przysługuje prawo wypowiedzenia niniejszej Umowy tylko i wyłącznie z ważnych przyczyn, za trzymiesięcznym okresem wypowiedzenia (dn. 1.09; 1.01 i 1.03) ze skutkiem na koniec miesiąca, z zastrzeżeniem brzmienia punktów poniżej oraz z zastrzeżeniem innych postanowień niniejszej Umowy dotyczących możliwości wypowiedzenia",KLAUZULA_ABUZYWNA
od sezonu grzewczego czy zużycia wody przez Najemcę i mogą być przez dostawców mediów naliczane zaliczkowo.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Szczegółowe zasady postępowania dostępne są pod adresem: https://www.ure.gov.pl/pl/koordynator-ds-negocjac/7063, Pozasadowe-rozwiazywanie-sporow-konsumenckich.html. 2.W przypadku braku polubownych rozstrzygnięć spory będą rozstrzygane przez sąd powszechny.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"3.Autoryzacja Dyspozycji zleconych przez Bankowość Internetową odbywa się poprzez wprowadzenie:  a)jednorazowych Kodów SMS wysyłanych pod podany przez Użytkownika BE numer telefonu komórkowego,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Hipoteka umowna do kwoty . PLN w Księdze Wieczystej, na cały okres kredytowa na nieruchomości którą jest: .",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"3.Wodomierz główny jest własnością Zakładu, a urządzenia pomiarowe własnością Odbiorcy. 4.Koszty zainstalowania, utrzymania, legalizacji i konserwacji wodomierza głównego pokrywa Zakład, a urządzenia pomiarowego Odbiorca.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Umowa została spisana w 2 jednobrzmiących egzemplarzach, po 1 dla każdej ze stron. Załączniki: 1.Pełnomocnictwo procesowe, 2.Pełnomocnictwo bankowe, 3.Wzór odstąpienia o umowy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Wszelkie zmiany w niniejszej umowie wymagają formy pisemnej pod rygorem nieważności. §11. W sprawach nie uregulowanych niniejszą umowę obowiązują przepisu Kodeksu cywilnego. §12.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku Usługobiorcy niebędącego konsumentem: a)Usługodawca nie ponosi odpowiedzialności za niewykonanie lub niewłaściwe wykonanie Umowy z winy Usługobiorcy; b)Usługodawca nie ponosi odpowiedzialności za szkody spowodowane korzystaniem z usług rekreacyjnych — z wyjątkiem szkody, którą Usługodawca może wyrządzić Usługobiorcy umyślnie; c)Usługodawca nie ponosi odpowiedzialności za szkody wynikłe z nieprzestrzegania przez Usługobiorcę zasad niniejszego Regulaminu, w tym zasad obowiązujących na polu paintballowym lub przenośnym polu paintballowym; d)Usługodawca nie ponosi odpowiedzialności za szkody wyrządzone przez Usługobiorcę lub uczestników w trakcie gry w paintball; e)Usługodawca nie ponosi odpowiedzialności za rzeczy pozostawione przez Usługobiorcę na polu paintballowym lub przenośnym polu paintballowym; f)Usługodawca nie jest zobowiązany do zwrotu wynagrodzenia w przypadku rezygnacji przez Usługobiorcę z usług rekreacyjnych będących przedmiotem Umowy.",KLAUZULA_ABUZYWNA
"Umowa ustaje, jeżeli Operator nie jest w stanie spełnić poprawnych warunków funkcjonowania sieci z przyczyn od siebie niezależnych.",KLAUZULA_ABUZYWNA
17.W sprawach nie uregulowanych niniejszym Regulaminem za obowiązujące uważa się przepisy Kodeksu cywilnego. W £ Regulamin wchodzi w życie z dniem 2016 r. OyreWftr BOSiR P^ 7?,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Personel Opiekujący się dzieckiem na Placu Zabaw nie odpowiada za wystąpienie urazów lub szkód spowodowanych niewłaściwym korzystaniem z tych urządzeń.,KLAUZULA_ABUZYWNA
"6.Przelew elektroniczny oraz Płatność kartą realizuje na zlecenie Sklepu PayU SA. Dane odbiorcy, tytuł oraz kwota płatności dostarczane są PayU SA przez Sklep celem realizacji płatności.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
2.Wypowiedzenie umowy ubezpieczenia podstawowego skutkuje wypowiedzeniem umowy ubezpieczenia dodatkowego. 3.Wypowiedzenie umowy ubezpieczenia dodatkowego nie skutkuje wypowiedzeniem umowy ubezpieczenia podstawowego.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
b)końcoworoczne - na zakończenie bieżącego roku szkolnego; c)końcowe - na zakończenie danego etapu edukacyjnego.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Wynagrodzenie Pośrednika będzie płatne przez Zamawiającego bezpośrednio do kasy w siedzibie Pośrednika. W przypadku zwłoki w płatności Pośrednik wyznaczy Zamawiającemu dodatkowy termin do zapłaty w liczbie 7 dni.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Należności regulowane będą przez Odbiorcę w terminie do dnia miesiąca następującego po dacie otrzymania faktury.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
g)uzyskania pomocy w przypadku trudności w nauce; h)rozwijania zainteresowań i zdolności poprzez uczestnictwo w zajęciach pozalekcyjnych;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Administratorem danych osobowych podanych w niniejszej karcie jest spółka Przedszkola Pomarańczowo Ciuchcia Sp. z o.o. Sp. kom. z siedzibą w Warszawie przy ul. Dostępnej 60.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"4.Ubezpieczony może żądać, by Ubezpieczyciel udzieli mu informacji o postanowieniach zawartej umowy oraz ogólnych warunków ubezpieczenia w zakresie, w jakim dotyczą praw I obowiązków Ubezpieczonego. DEFINICJE §3.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
2.Zmiana adresu jest uwzględniana najpóźniej następnego dnia po otrzymaniu powiadomienia. 3.Wszelka korespondencja jest wysyłana przez Kasę na ostatni wskazany w tym celu adres.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Osoby naruszające porządek publiczny lub przepisy niniejszego regulaminu będą usuwane z terenu obiektu bez zwrotu kosztów wstępu.,KLAUZULA_ABUZYWNA
"Wszelkie zawiadomienia lub informacje pomiędzy Stronami będą dokonywane na piśmie i będą uznane za doręczone, jeżeli zostaną doręczone osobiście lub przesłane pocztą kurierską lub za listem poleconym, na adresy podane jak w komparycji niniejszej Umowy.",KLAUZULA_ABUZYWNA
Słuchacz zobowiązuje się do wniesienia pełnej opłaty za kurs niezależnie od liczby godzin w których będzie uczestniczył.,KLAUZULA_ABUZYWNA
Każdy kolejny Harmonogramy Spłat obejmował będzie 12 kolejnych rat Kredytu (Pożyczki).,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku zdarzenia wywołującego szkodę dotyczącą najmowanego samochodu likwidowaną z ubezpieczenia AC, Najemca zobowiązany jest pokryć związane z tym zdarzeniem szkody – utracone korzyści Wynajmującego oraz szkodę związaną z wzrostem składek ubezpieczeniowych AC Wynajmującego do kwoty 5000 zł",KLAUZULA_ABUZYWNA
Koszty wskazane w ust. 3 lit. a) i c) dotyczą momentu zawarcia Umowy.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
- stosować się do zaleceń lekarskich oraz personelu Domu Opieki ARTWAY. §6 Pensjonariusz Domu Opieki ARTWAY ma prawo do: ,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Umowa może być wypowiedziana z zachowaniem miesięcznego okresu wypowiedzenia.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Osoby przebywające na terenie obiektu i naruszające porządek publiczny, dobre obyczaje, w tym używające wulgaryzmów, stwarzające zagrożenie dla innych osób przebywających w obiekcie, a także osoby nie stosujące się do przepisów niniejszego regulaminu i do zaleceń służb porządkowych lub pracowników mogą zostać usunięte z terenu obiektu bez prawa zwrotu wcześniej uiszczonych opłat",KLAUZULA_ABUZYWNA
� +48 22 122 80 55 (t IX DODATKOWE OPŁATY Z TYTUŁU WYNAJMU,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Użytkownik ponosi pełną odpowiedzialność za szkody wyrządzone w wyniku użytkowania markera,KLAUZULA_ABUZYWNA
W przypadku wystąpienia sporów pomiędzy Administratorem a Użytkownikiem (lub odpowiednio Klientem/Obdarowanym) organem właściwym do ich rozwiązania będą sądy powszechne właściwe ze względu na siedzibę administratora.,KLAUZULA_ABUZYWNA
10 zł 0 zł 0 zł nie dotyczy,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Za odzież pozostawioną na terenie Parku Właściciel oraz personel nie ponoszą odpowiedzialności .,KLAUZULA_ABUZYWNA
"g)współorganizację zajęć wyrównawczych w formach integracyjnych, h)w zależności od indywidualnych potrzeb opracowywanie IPET-ów (indywidualnych programów edukacyjno-terapeutycznych) określających zakres działań specjalistycznych oraz zajęć rewalidacyjnych,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
4.Diagnostyka laboratoryjna na zlecenie lekarza. 5.Badania diagnostyczne EKG.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
b)spadek stopy procentowej powoduje spadek oprocentowania Pożyczki. Wskazana powyżej zmiana oprocentowania nie powoduje zmiany warunków Umowy i nie wymaga podpisania aneksu.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku awarii, konserwacji konieczności naprawy urządzeń, zakomunikowanie tego klientom nie stanowi przesłanki do zwrotu lub zmniejszenia opłaty za bilet",KLAUZULA_ABUZYWNA
Wystawienie na wniosek zaświadczenia o do Urzędu Skarbowego (jednorazowo) – zł za każdy rok podatkowy,KLAUZULA_ABUZYWNA
"W przypadku gdy powierzchnia użytkowa zinwentaryzowanego Lokalu będzie większa od powierzchni użytkowej projektowanej, wskazanej w niniejszej umowie, nabywca zobowiązany będzie do dokonania proporcjonalnej dopłaty do ceny nabycia prawa odrębnej własności Lokalu, zaś w przypadku gdy powierzchnia użytkowa zinwentaryzowanego Lokalu będzie mniejsza od powierzchni użytkowej projektowanej, wskazanej w niniejszej umowie, Deweloper zobowiązany będzie do zwrotu na rzecz Nabywcy proporcjonalnej części ceny nabycia prawa odrębnej własności Lokalu",KLAUZULA_ABUZYWNA
3.Umowa może zostać rozwiązana za porozumieniem stron. 4.Rodzice/prawni opiekunowie mogą rozwiązać niniejszą umowę w formie pisemnej z zachowaniem 1-miesięcznego okresu wypowiedzenia.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Za nieprzestrzeganie jakiegokolwiek punktu regulaminu grozi bezwzględne wydalenie z terenu .,KLAUZULA_ABUZYWNA
"Jeżeli Kredytobiorca samodzielnie sfinansował składkę ubezpieczeniową do ubezpieczenia, o którym mowa w ust.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Do zachowania 14-dniowego terminu odstąpienia wystarczy złożenie stosownego oświadczenia przed jego upływem,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Regulamin obowiązuje od dnia .Ai./VL. Załącznik nr I do Regulaminu kom sianiu z I oni Wschodzący Biały stok oświadczenie Imię i nazwisko: .. Nr dowodu osobistego lub PESE1.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Kredyt oprocentowany jest według stałej/zmiennej stopy procentowej, która w dniu podpisania umowy wynosi % w stosunku rocznym. Całkowita kwota Kredytu i Całkowita kwota do zapłaty 2.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W szczególnych przypadkach GAZEX zastrzega sobie prawo do wykonania usługi w terminie późniejszym, najpóźniej 21 dni od daty planowanego montażu urządzenia",KLAUZULA_ABUZYWNA
-ma odnotowanych do dziesięciu godzin nieusprawiedliwionych . - -nieobecności;fu Statut Akademickiej Szkoły Podstawowej Magellanum w Gdańsku -ma odnotowanych najwyżej dziesięć spóźnień;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"zm. ), (lii) zabezpieczenie wierzytelności Instytucji finansowej udzielającej Pożyczkodawcy finansowania, na co Poręczyciel wyraża zgodę.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Po opuszczeniu parkingu firma reklamacji nie uwzględnia.,KLAUZULA_ABUZYWNA
Podpisując umowę Słuchacz zobowiązuje się do wniesienia pełnej opłaty za kurs niezależnie od liczby godzin w których będzie uczestniczył.,KLAUZULA_ABUZYWNA
KOLEJNE PROJEKTY I ZMIANY BĘDĄ ODPŁATNE. 37. data podpisania umowy podpis klienta podpis przedstawiciela,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Nieruchomość może zostać odpłatnie, na czas określony lub czas nieokreślony obciążona: odpłatnym, ustanowionym na rzecz Spółki, prawem użytkowania miejsca na elewacji północnej zdefiniowanego niżej Budynku, o powierzchni 4,9 m2, w celu ustawienia urządzenia reklamowego, tablicy reklamowej lub szyldu reklamowego, czego warunki zostaną uzgodnione w odrębnej umowie.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
2. Wszelkie odstępstwa od Regulaminu wymagają formy pisemnej pod rygorem nieważności. 3. Sądem właściwym do rozstrzygnięcia sporu między Sprzedawcą i Klientem będzie sąd właściwy według siedziby Sprzedawcy.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"a) spłata kwoty niedozwolonego zadłużenia w Rachunku, b) odsetki podwyższone za opóźnienie,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku, gdy osoba trzecia jest osobą fizyczną pozostającą w związku małżeńskim współmałżonek poręczającego musi wyrazić zgodę na dokonanie tej czynności. A. 5. Cesja praw z ubezpieczenia nieruchomości 1.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
